version,title,group,rank,rank_normalized,rank_pct,log10_rank_pct,eigenvalue,eigenvalue_normalized,log10_eigenvalue,log10_eigenvalue_normalized,n_samples
v18,"Marin IsoFLOP large width, lowest FLOP budget",DNA pretrained,322,0.8385416666666666,83.85416666666666,1.9235246473283,7.7752576e-14,1.1080117640587428e-13,-13.109285213567327,-12.955455628561854,262144
v18,"Marin IsoFLOP large width, lowest FLOP budget",DNA pretrained,323,0.8411458333333334,84.11458333333334,1.924871297963572,7.39962e-14,1.0544815916535492e-13,-13.130790582450182,-12.97696099744471,262144
v18,"Marin IsoFLOP large width, lowest FLOP budget",DNA pretrained,324,0.84375,84.375,1.9262137858390813,6.744251e-14,9.61088343589406e-14,-13.171066274995642,-13.017236689990169,262144
v18,"Marin IsoFLOP large width, lowest FLOP budget",DNA pretrained,325,0.8463541666666666,84.63541666666666,1.9275521366113435,6.634767e-14,9.454863447596557e-14,-13.178174324101892,-13.024344739096419,262144
v18,"Marin IsoFLOP large width, lowest FLOP budget",DNA pretrained,326,0.8489583333333334,84.89583333333334,1.9288863757004082,6.245703e-14,8.900428455022482e-14,-13.204418671487165,-13.050589086481692,262144
v18,"Marin IsoFLOP large width, lowest FLOP budget",DNA pretrained,327,0.8515625,85.15625,1.9302165282927553,5.984319e-14,8.527943629649326e-14,-13.222985264032774,-13.0691556790273,262144
v18,"Marin IsoFLOP large width, lowest FLOP budget",DNA pretrained,328,0.8541666666666666,85.41666666666666,1.9315426193441483,5.4300646e-14,7.738104338046538e-14,-13.265195003697222,-13.111365418691749,262144
v18,"Marin IsoFLOP large width, lowest FLOP budget",DNA pretrained,329,0.8567708333333334,85.67708333333334,1.9328646735824435,5.359594e-14,7.637680329174757e-14,-13.270868107739677,-13.117038522734203,262144
v18,"Marin IsoFLOP large width, lowest FLOP budget",DNA pretrained,330,0.859375,85.9375,1.9341827155103566,5.15774e-14,7.350028629220388e-14,-13.287540554290228,-13.133710969284754,262144
v18,"Marin IsoFLOP large width, lowest FLOP budget",DNA pretrained,331,0.8619791666666666,86.19791666666666,1.935496769408188,4.998583e-14,7.123222216617033e-14,-13.30115309216375,-13.147323507158278,262144
v18,"Marin IsoFLOP large width, lowest FLOP budget",DNA pretrained,332,0.8645833333333334,86.45833333333334,1.9368068593365055,4.6149008e-14,6.576456548994728e-14,-13.335837629952401,-13.182008044946928,262144
v18,"Marin IsoFLOP large width, lowest FLOP budget",DNA pretrained,333,0.8671875,86.71875,1.938113009138789,4.3105595e-14,6.142755496197544e-14,-13.365466355827126,-13.211636770821652,262144
v18,"Marin IsoFLOP large width, lowest FLOP budget",DNA pretrained,334,0.8697916666666666,86.97916666666666,1.9394152424440336,4.143632e-14,5.904875745763403e-14,-13.382618821666789,-13.228789236661315,262144
v18,"Marin IsoFLOP large width, lowest FLOP budget",DNA pretrained,335,0.8723958333333334,87.23958333333334,1.9407135826693145,3.972115e-14,5.660455736147177e-14,-13.400978186374434,-13.247148601368961,262144
v18,"Marin IsoFLOP large width, lowest FLOP budget",DNA pretrained,336,0.875,87.5,1.9420080530223132,3.9000622e-14,5.557777015851952e-14,-13.408928466588536,-13.255098881583063,262144
v18,"Marin IsoFLOP large width, lowest FLOP budget",DNA pretrained,337,0.8776041666666666,87.76041666666666,1.9432986765038078,3.7427303e-14,5.3335714589045996e-14,-13.426811466885528,-13.272981881880057,262144
v18,"Marin IsoFLOP large width, lowest FLOP budget",DNA pretrained,338,0.8802083333333334,88.02083333333334,1.944585475910124,3.587662e-14,5.1125916412936816e-14,-13.445188479354092,-13.291358894348619,262144
v18,"Marin IsoFLOP large width, lowest FLOP budget",DNA pretrained,339,0.8828125,88.28125,1.9458684738355514,3.3246473e-14,4.7377829896544346e-14,-13.478254420673181,-13.324424835667708,262144
v18,"Marin IsoFLOP large width, lowest FLOP budget",DNA pretrained,340,0.8854166666666666,88.54166666666666,1.9471476926747242,3.078501e-14,4.38701262279285e-14,-13.511660700999116,-13.357831115993642,262144
v18,"Marin IsoFLOP large width, lowest FLOP budget",DNA pretrained,341,0.8880208333333334,88.80208333333334,1.948423154624967,2.9593722e-14,4.2172483286320997e-14,-13.528800410222694,-13.37497082521722,262144
v18,"Marin IsoFLOP large width, lowest FLOP budget",DNA pretrained,342,0.890625,89.0625,1.9496948816886042,2.7888878e-14,3.9742998238925306e-14,-13.554568957523497,-13.400739372518023,262144
v18,"Marin IsoFLOP large width, lowest FLOP budget",DNA pretrained,343,0.8932291666666666,89.32291666666666,1.9509628956752396,2.6395397e-14,3.761471567578783e-14,-13.578471801607227,-13.424642216601756,262144
v18,"Marin IsoFLOP large width, lowest FLOP budget",DNA pretrained,344,0.8958333333333334,89.58333333333334,1.9522272182039992,2.5419984e-14,3.622470503637721e-14,-13.594824727138183,-13.44099514213271,262144
v18,"Marin IsoFLOP large width, lowest FLOP budget",DNA pretrained,345,0.8984375,89.84375,1.9534878707057433,2.2976433e-14,3.2742526832947003e-14,-13.638717392908775,-13.484887807903302,262144
v18,"Marin IsoFLOP large width, lowest FLOP budget",DNA pretrained,346,0.9010416666666666,90.10416666666666,1.9547448744252458,2.217389e-14,3.1598864293505225e-14,-13.654158111245529,-13.500328526240056,262144
v18,"Marin IsoFLOP large width, lowest FLOP budget",DNA pretrained,347,0.9036458333333334,90.36458333333334,1.955998250423343,1.9239649e-14,2.7417429138760656e-14,-13.715802855310349,-13.561973270304877,262144
v18,"Marin IsoFLOP large width, lowest FLOP budget",DNA pretrained,348,0.90625,90.625,1.95724801957905,1.8590932e-14,2.649297607942421e-14,-13.730698837645466,-13.576869252639993,262144
v18,"Marin IsoFLOP large width, lowest FLOP budget",DNA pretrained,349,0.9088541666666666,90.88541666666666,1.958494202591649,1.7532235e-14,2.4984281717228808e-14,-13.756162716747301,-13.60233313174183,262144
v18,"Marin IsoFLOP large width, lowest FLOP budget",DNA pretrained,350,0.9114583333333334,91.14583333333334,1.9597368199827447,1.5403264e-14,2.1950395208645596e-14,-13.81238724104743,-13.658557656041959,262144
v18,"Marin IsoFLOP large width, lowest FLOP budget",DNA pretrained,351,0.9140625,91.40625,1.9609758920982934,1.3255904e-14,1.889030348683669e-14,-13.877590649762318,-13.723761064756847,262144
v18,"Marin IsoFLOP large width, lowest FLOP budget",DNA pretrained,352,0.9166666666666666,91.66666666666666,1.9622114391106003,1.1068339e-14,1.5772917698045377e-14,-13.955917547798638,-13.802087962793165,262144
v18,"Marin IsoFLOP large width, lowest FLOP budget",DNA pretrained,353,0.9192708333333334,91.92708333333334,1.9634434810202919,1.0639113e-14,1.516124991556589e-14,-13.973094578362698,-13.819264993357224,262144
v18,"Marin IsoFLOP large width, lowest FLOP budget",DNA pretrained,354,0.921875,92.1875,1.964672037658257,9.157872e-15,1.3050409943645041e-14,-14.038205430919936,-13.884375845914464,262144
v18,"Marin IsoFLOP large width, lowest FLOP budget",DNA pretrained,355,0.9244791666666666,92.44791666666666,1.9658971286875633,8.212343e-15,1.170298544769175e-14,-14.085532920005729,-13.931703335000256,262144
v18,"Marin IsoFLOP large width, lowest FLOP budget",DNA pretrained,356,0.9270833333333334,92.70833333333334,1.9671187736053444,7.269523e-15,1.035942140758861e-14,-14.138494085050759,-13.984664500045286,262144
v18,"Marin IsoFLOP large width, lowest FLOP budget",DNA pretrained,357,0.9296875,92.96875,1.9683369917446625,6.2894475e-15,8.962766480469856e-15,-14.2013875037185,-14.047557918713029,262144
v18,"Marin IsoFLOP large width, lowest FLOP budget",DNA pretrained,358,0.9322916666666666,93.22916666666666,1.9695518022763434,5.253907e-15,7.487071249279994e-15,-14.279517618977486,-14.125688033972013,262144
v18,"Marin IsoFLOP large width, lowest FLOP budget",DNA pretrained,359,0.9348958333333334,93.48958333333334,1.9707632242107884,4.468913e-15,6.368416882490232e-15,-14.34979810002474,-14.195968515019267,262144
v18,"Marin IsoFLOP large width, lowest FLOP budget",DNA pretrained,360,0.9375,93.75,1.9719712763997563,4.1559845e-15,5.922478654914009e-15,-14.381326080839841,-14.227496495834368,262144
v18,"Marin IsoFLOP large width, lowest FLOP budget",DNA pretrained,361,0.9401041666666666,94.01041666666666,1.973175977538127,3.1261902e-15,4.45497203627717e-15,-14.504984602677165,-14.351155017671694,262144
v18,"Marin IsoFLOP large width, lowest FLOP budget",DNA pretrained,362,0.9427083333333334,94.27083333333334,1.9743773461656349,2.8315733e-15,4.0351287231880725e-15,-14.547972191454551,-14.394142606449078,262144
v18,"Marin IsoFLOP large width, lowest FLOP budget",DNA pretrained,363,0.9453125,94.53125,1.9755754006685817,2.1562117e-15,3.0727058218638323e-15,-14.66630860172822,-14.512479016722747,262144
v18,"Marin IsoFLOP large width, lowest FLOP budget",DNA pretrained,364,0.9479166666666666,94.79166666666666,1.9767701592815252,1.729343e-15,2.4643973057466786e-15,-14.762118859685266,-14.608289274679793,262144
v18,"Marin IsoFLOP large width, lowest FLOP budget",DNA pretrained,365,0.9505208333333334,95.05208333333334,1.977961640088944,1.4126125e-15,2.0130410445262045e-15,-14.84997695505993,-14.696147370054456,262144
v18,"Marin IsoFLOP large width, lowest FLOP budget",DNA pretrained,366,0.953125,95.3125,1.9791498610268798,1.2375055e-15,1.7635051115057546e-15,-14.907452862200985,-14.753623277195512,262144
v18,"Marin IsoFLOP large width, lowest FLOP budget",DNA pretrained,367,0.9557291666666666,95.57291666666666,1.9803348398845584,1.2375055e-15,1.7635051115057546e-15,-14.907452862200985,-14.753623277195512,262144
v18,"Marin IsoFLOP large width, lowest FLOP budget",DNA pretrained,368,0.9583333333333334,95.83333333333334,1.981516594305987,1.2375055e-15,1.7635051115057546e-15,-14.907452862200985,-14.753623277195512,262144
v18,"Marin IsoFLOP large width, lowest FLOP budget",DNA pretrained,369,0.9609375,96.09375,1.9826951417915295,1.2375055e-15,1.7635051115057546e-15,-14.907452862200985,-14.753623277195512,262144
v18,"Marin IsoFLOP large width, lowest FLOP budget",DNA pretrained,370,0.9635416666666666,96.35416666666666,1.983870499699464,1.2375055e-15,1.7635051115057546e-15,-14.907452862200985,-14.753623277195512,262144
v18,"Marin IsoFLOP large width, lowest FLOP budget",DNA pretrained,371,0.9661458333333334,96.61458333333334,1.9850426852475151,1.2375055e-15,1.7635051115057546e-15,-14.907452862200985,-14.753623277195512,262144
v18,"Marin IsoFLOP large width, lowest FLOP budget",DNA pretrained,372,0.96875,96.875,1.9862117155143666,1.2375055e-15,1.7635051115057546e-15,-14.907452862200985,-14.753623277195512,262144
v18,"Marin IsoFLOP large width, lowest FLOP budget",DNA pretrained,373,0.9713541666666666,97.13541666666666,1.9873776074411567,1.2375055e-15,1.7635051115057546e-15,-14.907452862200985,-14.753623277195512,262144
v18,"Marin IsoFLOP large width, lowest FLOP budget",DNA pretrained,374,0.9739583333333334,97.39583333333334,1.9885403778329493,1.2375055e-15,1.7635051115057546e-15,-14.907452862200985,-14.753623277195512,262144
v18,"Marin IsoFLOP large width, lowest FLOP budget",DNA pretrained,375,0.9765625,97.65625,1.9897000433601881,1.2375055e-15,1.7635051115057546e-15,-14.907452862200985,-14.753623277195512,262144
v18,"Marin IsoFLOP large width, lowest FLOP budget",DNA pretrained,376,0.9791666666666666,97.91666666666666,1.9908566205601301,1.2375055e-15,1.7635051115057546e-15,-14.907452862200985,-14.753623277195512,262144
v18,"Marin IsoFLOP large width, lowest FLOP budget",DNA pretrained,377,0.9817708333333334,98.17708333333334,1.992010125838262,1.2375055e-15,1.7635051115057546e-15,-14.907452862200985,-14.753623277195512,262144
v18,"Marin IsoFLOP large width, lowest FLOP budget",DNA pretrained,378,0.984375,98.4375,1.9931605754696946,1.2375055e-15,1.7635051115057546e-15,-14.907452862200985,-14.753623277195512,262144
v18,"Marin IsoFLOP large width, lowest FLOP budget",DNA pretrained,379,0.9869791666666666,98.69791666666666,1.9943079856005415,1.2375055e-15,1.7635051115057546e-15,-14.907452862200985,-14.753623277195512,262144
v18,"Marin IsoFLOP large width, lowest FLOP budget",DNA pretrained,380,0.9895833333333334,98.95833333333334,1.9954523722492794,8.137826700000001e-16,1.159679612090452e-15,-15.089491562951043,-14.93566197794557,262144
v18,"Marin IsoFLOP large width, lowest FLOP budget",DNA pretrained,381,0.9921875,99.21875,1.9965937513080885,5.1571575e-16,7.349198538584465e-16,-15.287589605002749,-15.133760019997275,262144
v18,"Marin IsoFLOP large width, lowest FLOP budget",DNA pretrained,382,0.9947916666666666,99.47916666666666,1.997732138544178,2.7593467000000003e-16,3.932202329497959e-16,-15.559193728865775,-15.405364143860304,262144
v18,"Marin IsoFLOP large width, lowest FLOP budget",DNA pretrained,383,0.9973958333333334,99.73958333333334,1.998867549601092,9.607908e-17,1.3691732981289403e-16,-16.017371164148408,-15.863541579142936,262144
v18,"Marin IsoFLOP large width, lowest FLOP budget",DNA pretrained,384,1.0,100.0,2.0,1.8466723e-17,2.631597225487958e-17,-16.733610165159906,-16.579780580154434,262144
v22,Marin Qwen pretrain baseline,DNA pretrained,1,0.0026041666666666665,0.26041666666666663,-0.5843312243675309,0.09779579,1.0,-1.009679840704455,0.0,262144
v22,Marin Qwen pretrain baseline,DNA pretrained,2,0.005208333333333333,0.5208333333333333,-0.2833012287035497,0.018518684,0.1893607485557405,-1.7323898789848178,-0.7227100382803628,262144
v22,Marin Qwen pretrain baseline,DNA pretrained,3,0.0078125,0.78125,-0.10720996964786836,0.00681051,0.06964011436484127,-2.1668203650486686,-1.1571405243442139,262144
v22,Marin Qwen pretrain baseline,DNA pretrained,4,0.010416666666666666,1.0416666666666665,0.017728766960431522,0.0032641755,0.03337746440823271,-2.4862264992341783,-1.4765466585297236,262144
v22,Marin Qwen pretrain baseline,DNA pretrained,5,0.013020833333333334,1.3020833333333335,0.11463877996848806,0.0012829764,0.013118932829317092,-2.891781332279818,-1.8821014915753627,262144
v22,Marin Qwen pretrain baseline,DNA pretrained,6,0.015625,1.5625,0.19382002601611284,0.00017174779,0.001756187970872775,-3.765108842605996,-2.7554290019015415,262144
v22,Marin Qwen pretrain baseline,DNA pretrained,7,0.018229166666666668,1.8229166666666667,0.260766815646726,0.00011704289,0.00119680908554448,-3.9316549632364954,-2.9219751225320407,262144
v22,Marin Qwen pretrain baseline,DNA pretrained,8,0.020833333333333332,2.083333333333333,0.3187587626244127,5.571071e-05,0.0005696636838865969,-4.25406130667936,-3.2443814659749055,262144
v22,Marin Qwen pretrain baseline,DNA pretrained,9,0.0234375,2.34375,0.36991128507179405,3.728321e-05,0.0003812353272058031,-4.428486702936313,-3.418806862231858,262144
v22,Marin Qwen pretrain baseline,DNA pretrained,10,0.026041666666666668,2.604166666666667,0.4156687756324693,2.2775537e-05,0.00023288872660060317,-4.642531374469678,-3.6328515337652236,262144
v22,Marin Qwen pretrain baseline,DNA pretrained,11,0.028645833333333332,2.864583333333333,0.4570614607906942,1.8926215e-05,0.00019352791157983387,-4.722936230672915,-3.71325638996846,262144
v22,Marin Qwen pretrain baseline,DNA pretrained,12,0.03125,3.125,0.49485002168009407,1.7184562e-05,0.00017571883206833342,-4.7648615326805075,-3.7551816919760532,262144
v22,Marin Qwen pretrain baseline,DNA pretrained,13,0.033854166666666664,3.3854166666666665,0.529612127939306,1.1073724e-05,0.00011323313610943784,-4.955706304986154,-3.946026464281699,262144
v22,Marin Qwen pretrain baseline,DNA pretrained,14,0.036458333333333336,3.6458333333333335,0.5617968113107072,8.290853e-06,8.477719746422622e-05,-5.081400784994302,-4.071720944289847,262144
v22,Marin Qwen pretrain baseline,DNA pretrained,15,0.0390625,3.90625,0.5917600346881504,7.0407705e-06,7.199461755971295e-05,-5.152379811655044,-4.14269997095059,262144
v22,Marin Qwen pretrain baseline,DNA pretrained,16,0.041666666666666664,4.166666666666666,0.6197887582883939,4.4857247e-06,4.5868280219424584e-05,-5.348167383659801,-4.338487542955345,262144
v22,Marin Qwen pretrain baseline,DNA pretrained,17,0.044270833333333336,4.427083333333334,0.6461176970107432,3.9771703e-06,4.066811362738621e-05,-5.400425812391747,-4.390745971687292,262144
v22,Marin Qwen pretrain baseline,DNA pretrained,18,0.046875,4.6875,0.6709412807357753,3.5232742e-06,3.6026849417546504e-05,-5.453053556389306,-4.44337371568485,262144
v22,Marin Qwen pretrain baseline,DNA pretrained,19,0.049479166666666664,4.947916666666666,0.6944223765852982,2.8413322e-06,2.905372715942067e-05,-5.5464779869062095,-4.536798146201754,262144
v22,Marin Qwen pretrain baseline,DNA pretrained,20,0.052083333333333336,5.208333333333334,0.7166987712964504,2.5121547e-06,2.568775915609455e-05,-5.59995361999549,-4.590273779291035,262144
v22,Marin Qwen pretrain baseline,DNA pretrained,21,0.0546875,5.46875,0.7378880703663885,2.003877e-06,2.0490421929205748e-05,-5.698128939421894,-4.688449098717439,262144
v22,Marin Qwen pretrain baseline,DNA pretrained,22,0.057291666666666664,5.729166666666666,0.7580914564546753,1.9032155e-06,1.9461118929557194e-05,-5.72051203401353,-4.710832193309074,262144
v22,Marin Qwen pretrain baseline,DNA pretrained,23,0.059895833333333336,5.989583333333334,0.7773966116500621,1.6717872e-06,1.7094674525355336e-05,-5.776819004257878,-4.7671391635534235,262144
v22,Marin Qwen pretrain baseline,DNA pretrained,24,0.0625,6.25,0.7958800173440752,1.4009693e-06,1.4325456136710999e-05,-5.853571381478449,-4.843891540773994,262144
v22,Marin Qwen pretrain baseline,DNA pretrained,25,0.06510416666666667,6.510416666666667,0.8136087843045068,1.2598703e-06,1.2882663967436636e-05,-5.899674161940854,-4.889994321236399,262144
v22,Marin Qwen pretrain baseline,DNA pretrained,26,0.06770833333333333,6.770833333333333,0.8306421236032872,9.3042996e-07,9.514008322853161e-06,-6.031316313699653,-5.0216364729951986,262144
v22,Marin Qwen pretrain baseline,DNA pretrained,27,0.0703125,7.03125,0.8470325397914565,8.285305e-07,8.472046700578828e-06,-6.081691499631019,-5.072011658926565,262144
v22,Marin Qwen pretrain baseline,DNA pretrained,28,0.07291666666666667,7.291666666666667,0.8628268069746884,6.844377e-07,6.998641761572764e-06,-6.164666076788688,-5.154986236084232,262144
v22,Marin Qwen pretrain baseline,DNA pretrained,29,0.07552083333333333,7.552083333333333,0.8780667735314253,6.365419e-07,6.508888572810752e-06,-6.196173003887973,-5.186493163183519,262144
v22,Marin Qwen pretrain baseline,DNA pretrained,30,0.078125,7.8125,0.8927900303521317,5.2185993e-07,5.33622081277732e-06,-6.2824460483217175,-5.272766207617262,262144
v22,Marin Qwen pretrain baseline,DNA pretrained,31,0.08072916666666667,8.072916666666668,0.9070304694667419,4.5955142e-07,4.699092057030268e-06,-6.337665887601347,-5.327986046896892,262144
v22,Marin Qwen pretrain baseline,DNA pretrained,32,0.08333333333333333,8.333333333333332,0.9208187539523751,4.2434377e-07,4.339080138316793e-06,-6.372282169531828,-5.362602328827373,262144
v22,Marin Qwen pretrain baseline,DNA pretrained,33,0.0859375,8.59375,0.9341827155103567,3.8337433e-07,3.920151675240826e-06,-6.416376969998847,-5.406697129294392,262144
v22,Marin Qwen pretrain baseline,DNA pretrained,34,0.08854166666666667,8.854166666666668,0.9471476926747244,3.2508876e-07,3.3241590461102673e-06,-6.48799804605098,-5.478318205346525,262144
v22,Marin Qwen pretrain baseline,DNA pretrained,35,0.09114583333333333,9.114583333333332,0.9597368199827447,3.09243e-07,3.1621299853500855e-06,-6.509700122242998,-5.500020281538543,262144
v22,Marin Qwen pretrain baseline,DNA pretrained,36,0.09375,9.375,0.9719712763997564,2.4442008e-07,2.4992904091270187e-06,-6.611863118089995,-5.6021832773855404,262144
v22,Marin Qwen pretrain baseline,DNA pretrained,37,0.09635416666666667,9.635416666666668,0.9838704996994643,1.9723758e-07,2.0168309903728985e-06,-6.705010334670071,-5.695330493965616,262144
v22,Marin Qwen pretrain baseline,DNA pretrained,38,0.09895833333333333,9.895833333333332,0.9954523722492793,1.8425953e-07,1.884125380039366e-06,-6.734570040948533,-5.7248902002440785,262144
v22,Marin Qwen pretrain baseline,DNA pretrained,39,0.1015625,10.15625,1.0067333826589684,1.5022252e-07,1.5360837107609642e-06,-6.823264956954967,-5.813585116250512,262144
v22,Marin Qwen pretrain baseline,DNA pretrained,40,0.10416666666666667,10.416666666666668,1.0177287669604316,1.2560957e-07,1.2844067213936307e-06,-6.900977271109486,-5.891297430405031,262144
v22,Marin Qwen pretrain baseline,DNA pretrained,41,0.10677083333333333,10.677083333333332,1.0284526323522047,1.1574953e-07,1.1835839763654448e-06,-6.936480763755546,-5.926800923051092,262144
v22,Marin Qwen pretrain baseline,DNA pretrained,42,0.109375,10.9375,1.0389180660303696,1.03453154e-07,1.057848747885773e-06,-6.985256264361074,-5.9755764236566185,262144
v22,Marin Qwen pretrain baseline,DNA pretrained,43,0.11197916666666667,11.197916666666668,1.0491372312120557,9.2197084e-08,9.427510529850007e-07,-7.035282814550881,-6.025602973846426,262144
v22,Marin Qwen pretrain baseline,DNA pretrained,44,0.11458333333333333,11.458333333333332,1.0591214521186565,8.070889e-08,8.252797998768659e-07,-7.093078625559213,-6.083398784854758,262144
v22,Marin Qwen pretrain baseline,DNA pretrained,45,0.1171875,11.71875,1.0688812894078128,7.2952226e-08,7.459648927627662e-07,-7.136961451888864,-6.12728161118441,262144
v22,Marin Qwen pretrain baseline,DNA pretrained,46,0.11979166666666667,11.979166666666668,1.0784266073140434,7.14994e-08,7.311091816938133e-07,-7.14569760264343,-6.136017761938975,262144
v22,Marin Qwen pretrain baseline,DNA pretrained,47,0.12239583333333333,12.239583333333332,1.0877666335681866,5.750633e-08,5.880245969688471e-07,-7.240284347784067,-6.230604507079612,262144
v22,Marin Qwen pretrain baseline,DNA pretrained,48,0.125,12.5,1.0969100130080565,4.9053497e-08,5.015910909866365e-07,-7.309330026537504,-6.299650185833049,262144
v22,Marin Qwen pretrain baseline,DNA pretrained,49,0.12760416666666666,12.760416666666666,1.105864855660983,4.57974e-08,4.682962323838276e-07,-7.33915917696785,-6.329479336263395,262144
v22,Marin Qwen pretrain baseline,DNA pretrained,50,0.13020833333333334,13.020833333333334,1.114638779968488,4.3288573e-08,4.4264250025486783e-07,-7.3636267303901315,-6.353946889685677,262144
v22,Marin Qwen pretrain baseline,DNA pretrained,51,0.1328125,13.28125,1.1232389517304056,2.986396e-08,3.053706095119228e-07,-7.524852604778474,-6.515172764074019,262144
v22,Marin Qwen pretrain baseline,DNA pretrained,52,0.13541666666666666,13.541666666666666,1.1316721192672683,2.663079e-08,2.723101884038158e-07,-7.574615950063058,-6.564936109358603,262144
v22,Marin Qwen pretrain baseline,DNA pretrained,53,0.13802083333333334,13.802083333333334,1.1399446452332582,2.1417849e-08,2.1900583859489248e-07,-7.669224147618932,-6.659544306914476,262144
v22,Marin Qwen pretrain baseline,DNA pretrained,54,0.140625,14.0625,1.1480625354554377,1.997328e-08,2.0423455856330832e-07,-7.699550609694639,-6.689870768990184,262144
v22,Marin Qwen pretrain baseline,DNA pretrained,55,0.14322916666666666,14.322916666666666,1.156031465126713,1.7998369e-08,1.8404032525326498e-07,-7.744766848585217,-6.735087007880761,262144
v22,Marin Qwen pretrain baseline,DNA pretrained,56,0.14583333333333334,14.583333333333334,1.1638568026386695,1.3511285e-08,1.3815814566250757e-07,-7.869303345140023,-6.859623504435567,262144
v22,Marin Qwen pretrain baseline,DNA pretrained,57,0.1484375,14.84375,1.1715436313049605,1.2201156e-08,1.2476156693452756e-07,-7.913599020092694,-6.9039191793882395,262144
v22,Marin Qwen pretrain baseline,DNA pretrained,58,0.15104166666666666,15.104166666666666,1.1790967691954064,1.1261945e-08,1.1515776906142892e-07,-7.948386597955304,-6.938706757250849,262144
v22,Marin Qwen pretrain baseline,DNA pretrained,59,0.15364583333333334,15.364583333333334,1.1865207872746133,8.2399385e-09,8.425657689354522e-08,-8.084076029711902,-7.074396189007448,262144
v22,Marin Qwen pretrain baseline,DNA pretrained,60,0.15625,15.625,1.193820026016113,5.9224443e-09,6.055929708221591e-08,-8.227499015082428,-7.217819174377972,262144
v22,Marin Qwen pretrain baseline,DNA pretrained,61,0.15885416666666666,15.885416666666666,1.2009986106432362,4.801945e-09,4.910175581177881e-08,-8.318582818525826,-7.30890297782137,262144
v22,Marin Qwen pretrain baseline,DNA pretrained,62,0.16145833333333334,16.145833333333336,1.2080604651307232,3.6450647e-09,3.727220466238885e-08,-8.438294758538435,-7.42861491783398,262144
v22,Marin Qwen pretrain baseline,DNA pretrained,63,0.1640625,16.40625,1.215009325086051,3.165715e-09,3.2370667489878655e-08,-8.499528185967243,-7.489848345262788,262144
v22,Marin Qwen pretrain baseline,DNA pretrained,64,0.16666666666666666,16.666666666666664,1.2218487496163564,1.6660512e-09,1.703602169377639e-08,-8.778311656269087,-7.768631815564632,262144
v22,Marin Qwen pretrain baseline,DNA pretrained,65,0.16927083333333334,16.927083333333336,1.2285821322753248,1.2273418e-09,1.2550047399790932e-08,-8.911034474614189,-7.901354633909734,262144
v22,Marin Qwen pretrain baseline,DNA pretrained,66,0.171875,17.1875,1.2352127111743378,9.373002e-10,9.584259199705836e-09,-9.028121290304485,-8.018441449600031,262144
v22,Marin Qwen pretrain baseline,DNA pretrained,67,0.17447916666666666,17.447916666666664,1.2417435783332955,8.498695e-10,8.690246277472682e-09,-9.070647756381009,-8.060967915676555,262144
v22,Marin Qwen pretrain baseline,DNA pretrained,68,0.17708333333333334,17.708333333333336,1.2481776883387057,6.9103756e-10,7.066127897734658e-09,-9.160498346753984,-8.150818506049529,262144
v22,Marin Qwen pretrain baseline,DNA pretrained,69,0.1796875,17.96875,1.2545178663697245,6.2728e-10,6.4141820419876975e-09,-9.202538559151819,-8.192858718447363,262144
v22,Marin Qwen pretrain baseline,DNA pretrained,70,0.18229166666666666,18.229166666666664,1.260766815646726,4.8307364e-10,4.939615907801349e-09,-9.315986660122423,-8.306306819417967,262144
v22,Marin Qwen pretrain baseline,DNA pretrained,71,0.18489583333333334,18.489583333333336,1.2669271243515445,4.464599e-10,4.565226171801465e-09,-9.35021754235393,-8.340537701649474,262144
v22,Marin Qwen pretrain baseline,DNA pretrained,72,0.1875,18.75,1.2730012720637376,3.6906905e-10,3.773874621801205e-09,-9.432892373059003,-8.42321253235455,262144
v22,Marin Qwen pretrain baseline,DNA pretrained,73,0.19010416666666666,19.010416666666664,1.278991635752925,3.373767e-10,3.449808013207931e-09,-9.471884914073044,-8.462205073368589,262144
v22,Marin Qwen pretrain baseline,DNA pretrained,74,0.19270833333333334,19.270833333333336,1.2849004953634455,2.8913374e-10,2.9565049783840387e-09,-9.538901226071209,-8.529221385366753,262144
v22,Marin Qwen pretrain baseline,DNA pretrained,75,0.1953125,19.53125,1.2907300390241692,2.5353253e-10,2.5924687555568602e-09,-9.595966309730557,-8.586286469026101,262144
v22,Marin Qwen pretrain baseline,DNA pretrained,76,0.19791666666666666,19.791666666666664,1.2964823679132604,2.1086935e-10,2.1562211420348465e-09,-9.675986540664562,-8.666306699960108,262144
v22,Marin Qwen pretrain baseline,DNA pretrained,77,0.20052083333333334,20.052083333333336,1.3021595008049511,1.9617333e-10,2.0059486200786352e-09,-9.707360035799766,-8.697680195095312,262144
v22,Marin Qwen pretrain baseline,DNA pretrained,78,0.203125,20.3125,1.3077633783229496,1.692242e-10,1.7303832813253006e-09,-9.771537530334008,-8.761857689629554,262144
v22,Marin Qwen pretrain baseline,DNA pretrained,79,0.20572916666666666,20.572916666666664,1.3132958669229107,1.4037055e-10,1.4353434846223954e-09,-9.852723998431841,-8.843044157727386,262144
v22,Marin Qwen pretrain baseline,DNA pretrained,80,0.20833333333333334,20.833333333333336,1.3187587626244128,1.3998099e-10,1.4313600820648825e-09,-9.853930939312269,-8.844251098607813,262144
v22,Marin Qwen pretrain baseline,DNA pretrained,81,0.2109375,21.09375,1.324153794511119,1.1894999e-10,1.2163099249977938e-09,-9.924635590137392,-8.914955749432936,262144
